Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,State,State_Description
2020-03-16 00:00:00-04:00,58.71619032815072,62.87327957704444,58.24296696218062,58.77928924560547,322423600,0.0,0.0,-12.864704190520715,0,Very Bearish
2020-03-17 00:00:00-04:00,60.06548857627604,62.5165446878209,57.854682347294336,61.36382293701172,324056000,0.0,0.0,4.397014194246118,4,Very Bullish
2020-03-18 00:00:00-04:00,58.18715696326524,60.66976261253334,57.54405525777932,59.86164093017578,300233600,0.0,0.0,-2.4479928644241866,0,Very Bearish
2020-03-19 00:00:00-04:00,60.036357886139776,61.35895770048267,58.87635255804571,59.4029655456543,271857200,0.0,0.0,-0.7662258792011656,1,Bearish
2020-03-20 00:00:00-04:00,59.98539501929856,61.11385462075303,55.33081345438568,55.63173675537109,401693200,0.0,0.0,-6.3485530657300675,0,Very Bearish
2020-03-23 00:00:00-04:00,55.350234801464175,55.45215955190559,51.595989830091725,54.449893951416016,336752800,0.0,0.0,-2.1244039335891585,0,Very Bearish
2020-03-24 00:00:00-04:00,57.35961698057595,60.109170897229895,56.859698759909456,59.91260147094727,287531200,0.0,0.0,10.032540236727483,4,Very Bullish
2020-03-25 00:00:00-04:00,60.8517718897151,62.671864767772384,59.28649275518352,59.58256149291992,303602000,0.0,0.0,-0.5508690491221491,1,Bearish
2020-03-26 00:00:00-04:00,59.82523444541299,62.77620858330938,59.78640491258839,62.71796798706055,252087200,0.0,0.0,5.2622888569723525,4,Very Bullish
2020-03-27 00:00:00-04:00,61.33711636840459,62.094273652565946,59.95384682888378,60.12129592895508,204216800,0.0,0.0,-4.140236269518793,0,Very Bearish
2020-03-30 00:00:00-04:00,60.849334516621546,62.0093398541759,60.52414183848412,61.8370361328125,167976400,0.0,0.0,2.8537977722318253,4,Very Bullish
2020-03-31 00:00:00-04:00,62.028754737466606,63.70080921944118,61.15510884421136,61.71084213256836,197002000,0.0,0.0,-0.20407511118919475,2,Neutral
2020-04-01 00:00:00-04:00,59.82038494793416,60.3591327272743,58.031841560613465,58.463809967041016,176218400,0.0,0.0,-5.261688308436963,0,Very Bearish
2020-04-02 00:00:00-04:00,58.32548464424578,59.49277033542223,57.49066808175266,59.43938064575195,165934000,0.0,0.0,1.6686744830022526,4,Very Bullish
2020-04-03 00:00:00-04:00,58.9224639013772,59.626231543601605,57.99300285608874,58.58514022827149,129880000,0.0,0.0,-1.4371623798901667,0,Very Bearish
2020-04-06 00:00:00-04:00,60.88816668017039,63.851275540137046,60.51929722354272,63.69596481323242,201820400,0.0,0.0,8.723755827923396,4,Very Bullish
2020-04-07 00:00:00-04:00,65.71748092950824,65.93589798982386,62.85387122600371,62.95822143554688,202887200,0.0,0.0,-1.1582262390541276,1,Bearish
2020-04-08 00:00:00-04:00,63.76149282104844,64.88509803559353,63.395052482452144,64.56961822509766,168895200,0.0,0.0,2.559469999006292,4,Very Bullish
2020-04-09 00:00:00-04:00,65.20786042767898,65.54032952455171,64.2371442763535,65.03555297851562,161834800,0.0,0.0,0.721600601375183,3,Bullish
2020-04-13 00:00:00-04:00,65.11320728466447,66.42125075775364,64.51136064871955,66.31204223632812,131022800,0.0,0.0,1.962756060879789,4,Very Bullish
2020-04-14 00:00:00-04:00,67.95012658868427,69.95222853281514,67.47689953040836,69.6610107421875,194994800,0.0,0.0,5.050317246939939,4,Very Bullish
2020-04-15 00:00:00-04:00,68.53256171861511,69.4862886004415,68.10302246952716,69.02519989013672,131154400,0.0,0.0,-0.9127212558024622,1,Bearish
2020-04-16 00:00:00-04:00,69.7410956561746,69.94009422345636,68.5204205220071,69.57364654541016,157125200,0.0,0.0,0.7945600391543461,3,Bullish
2020-04-17 00:00:00-04:00,69.08829031254295,69.63674726381512,67.1881094519009,68.62962341308594,215250000,0.0,0.0,-1.3568688421528474,0,Very Bearish
2020-04-20 00:00:00-04:00,67.45263070247596,68.35781862849281,67.18568232250739,67.20509338378906,130015200,0.0,0.0,-2.075678050457219,0,Very Bearish
2020-04-21 00:00:00-04:00,67.0473614677832,67.28276042085989,64.41429253639382,65.12776947021484,180991600,0.0,0.0,-3.091021541643002,0,Very Bearish
2020-04-22 00:00:00-04:00,66.39940914673265,67.4405043108994,66.05723821466911,67.0036849975586,116862400,0.0,0.0,2.8803620062585855,4,Very Bullish
2020-04-23 00:00:00-04:00,66.94785276175145,68.37480642869768,66.7051737682157,66.74400329589844,124814400,0.0,0.0,-0.3875633133754053,1,Bearish
2020-04-24 00:00:00-04:00,67.27064283501898,68.68060767421453,67.22210405742399,68.6708984375,126161200,0.0,0.0,2.8869936570316224,4,Very Bullish
2020-04-27 00:00:00-04:00,68.38694490813113,69.05189045933044,67.93799464568525,68.71942138671875,117087600,0.0,0.0,0.07066013452978748,2,Neutral
2020-04-28 00:00:00-04:00,69.18293587962397,69.36494515545422,67.51331034369456,67.60552215576172,112004800,0.0,0.0,-1.6209380237481308,0,Very Bearish
2020-04-29 00:00:00-04:00,69.0980050622793,70.29684010085327,68.89415555935265,69.82604217529297,137280800,0.0,0.0,3.284524619771756,4,Very Bullish
2020-04-30 00:00:00-04:00,70.36720857906009,71.47625350962926,69.97649890054853,71.2990951538086,183064000,0.0,0.0,2.109603999633314,4,Very Bullish
2020-05-01 00:00:00-04:00,69.46687320779041,72.56103087905444,69.36980307576957,70.15122985839844,240616800,0.0,0.0,-1.609929681343003,0,Very Bearish
2020-05-04 00:00:00-04:00,70.17549663342325,71.27240315582554,69.48385993378157,71.14378356933594,133568000,0.0,0.0,1.4148771346432332,3,Bullish
2020-05-05 00:00:00-04:00,71.60488073705282,73.04639490337159,71.45927182415636,72.21157836914062,147751200,0.0,0.0,1.5008968405005207,4,Very Bullish
2020-05-06 00:00:00-04:00,72.91532243152679,73.58996968279646,72.5294637517046,72.95658111572266,142333600,0.0,0.0,1.0316943119199395,3,Bullish
2020-05-07 00:00:00-04:00,73.58512855265982,74.05835557711725,73.28177979492443,73.71131896972656,115215200,0.0,0.0,1.0345027720072952,3,Bullish
2020-05-08 00:00:00-04:00,74.3732060857613,75.51931637355732,74.04470105585122,75.46578216552734,133838400,0.205,0.0,2.3801815247958658,4,Very Bullish
2020-05-11 00:00:00-04:00,74.97180698726206,77.14965926401848,74.7625342106639,76.65325927734375,145946400,0.0,0.0,1.5735305164024993,4,Very Bullish
2020-05-12 00:00:00-04:00,77.33944932858249,77.79205798459127,75.655568982972,75.77723693847656,162301200,0.0,0.0,-1.142837691607601,1,Bearish
2020-05-13 00:00:00-04:00,75.95730873840742,76.88198972405412,73.78188493945902,74.86229705810547,200622400,0.0,0.0,-1.2074072865891572,0,Very Bearish
2020-05-14 00:00:00-04:00,74.09822517948626,75.38303857132479,73.373081446864,75.32220458984375,158929200,0.0,0.0,0.6143379909666846,3,Bullish
2020-05-15 00:00:00-04:00,73.085943325568,74.92312650763014,73.05187273308422,74.87689208984375,166348400,0.0,0.0,-0.591210125121644,1,Bearish
2020-05-18 00:00:00-04:00,76.20553196590271,77.01583751017019,75.51202293913698,76.64109802246094,135178400,0.0,0.0,2.3561420397902433,4,Very Bullish
2020-05-19 00:00:00-04:00,76.65812803670754,77.50736817025115,76.16659206539425,76.19822692871094,101729600,0.0,0.0,-0.5778506639090852,1,Bearish
2020-05-20 00:00:00-04:00,77.05963407747018,77.75070734904016,77.02069943070256,77.68014526367188,111504800,0.0,0.0,1.9448199711357805,4,Very Bullish
2020-05-21 00:00:00-04:00,77.54145075007376,78.08409270413537,76.8625412299203,77.10101318359375,102688800,0.0,0.0,-0.745534239299328,1,Bearish
2020-05-22 00:00:00-04:00,76.83819763463005,77.68014544919457,76.73600068439247,77.597412109375,81803200,0.0,0.0,0.6438293159640063,3,Bullish
2020-05-26 00:00:00-04:00,78.71916640033362,78.89923259629772,77.01581504082098,77.07178497314453,125522000,0.0,0.0,-0.6773771469202994,1,Bearish
